index,Address1,Address2,Address3,City,Condition,CountyName,EmergencyService,HospitalName,HospitalOwner,HospitalType,MeasureCode,MeasureName,PhoneNumber,ProviderNumber,Sample,Score,State,Stateavg,ZipCode 
569,4800 48TH ST,,,VALLEY,Heart Attack,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3347561400,10025,4 patients,50%,AL,AL_AMI-4,36854
570,4800 48TH ST,,,VALLEY,Heart Attack,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3347561400,10025,13 patients,92%,AL,AL_AMI-5,36854
571,4800 48TH ST,,,VALLEY,Heart Attack,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3347561400,10025,2 patients,0%,AL,AL_AMI-7A,36854
572,4800 48TH ST,,,VALLEY,Heart Attack,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3347561400,10025,0 patients,,AL,AL_AMI-8A,36854
573,4800 48TH ST,,,VALLEY,Heart Failure,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3347561400,10025,137 patients,54%,AL,AL_HF-1,36854
574,4800 48TH ST,,,VALLEY,Heart Failure,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3347561400,10025,164 patients,99%,AL,AL_HF-2,36854
575,4800 48TH ST,,,VALLEY,Heart Failure,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3347561400,10025,75 patients,96%,AL,AL_HF-3,36854
576,4800 48TH ST,,,VALLEY,Heart Failure,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3347561400,10025,38 patients,97%,AL,AL_HF-4,36854
577,4800 48TH ST,,,VALLEY,Pneumonia,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3347561400,10025,55 patients,80%,AL,AL_PN-2,36854
578,4800 48TH ST,,,VALLEY,Pneumonia,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3347561400,10025,43 patients,95%,AL,AL_PN-3B,36854
579,4800 48TH ST,,,VALLEY,Pneumonia,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3347561400,10025,34 patients,91%,AL,AL_PN-4,36854
580,4800 48TH ST,,,VALLEY,Pneumonia,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3347561400,10025,50 patients,82%,AL,AL_PN-5C,36854
581,4800 48TH ST,,,VALLEY,Pneumonia,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3347561400,10025,52 patients,85%,AL,AL_PN-6,36854
582,4800 48TH ST,,,VALLEY,Pneumonia,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3347561400,10025,60 patients,75%,AL,AL_PN-7,36854
583,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3347561400,10025,19 patients,32%,AL,AL_SCIP-CARD-2,36854
584,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3347561400,10025,117 patients,100%,AL,AL_SCIP-INF-1,36854
585,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3347561400,10025,118 patients,93%,AL,AL_SCIP-INF-2,36854
586,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3347561400,10025,116 patients,79%,AL,AL_SCIP-INF-3,36854
587,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,3347561400,10025,0 patients,,AL,AL_SCIP-INF-4,36854
588,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),3347561400,10025,172 patients,96%,AL,AL_SCIP-INF-6,36854
589,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,3347561400,10025,85 patients,88%,AL,AL_SCIP-VTE-1,36854
590,4800 48TH ST,,,VALLEY,Surgical Infection Prevention,CHAMBERS,Yes,G H LANIER MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,3347561400,10025,84 patients,82%,AL,AL_SCIP-VTE-2,36854
591,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,3348972257,10027,,,AL,AL_AMI-1,36323
592,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3348972257,10027,,,AL,AL_AMI-2,36323
593,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3348972257,10027,,,AL,AL_AMI-3,36323
594,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3348972257,10027,,,AL,AL_AMI-4,36323
595,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3348972257,10027,,,AL,AL_AMI-5,36323
596,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3348972257,10027,,,AL,AL_AMI-7A,36323
597,987 DRAYTON STREET,,,ELBA,Heart Attack,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3348972257,10027,,,AL,AL_AMI-8A,36323
598,987 DRAYTON STREET,,,ELBA,Heart Failure,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3348972257,10027,2 patients,100%,AL,AL_HF-1,36323
599,987 DRAYTON STREET,,,ELBA,Heart Failure,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3348972257,10027,3 patients,100%,AL,AL_HF-2,36323
600,987 DRAYTON STREET,,,ELBA,Heart Failure,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3348972257,10027,0 patients,,AL,AL_HF-3,36323
601,987 DRAYTON STREET,,,ELBA,Heart Failure,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3348972257,10027,0 patients,,AL,AL_HF-4,36323
602,987 DRAYTON STREET,,,ELBA,Pneumonia,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3348972257,10027,31 patients,100%,AL,AL_PN-2,36323
603,987 DRAYTON STREET,,,ELBA,Pneumonia,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3348972257,10027,19 patients,100%,AL,AL_PN-3B,36323
604,987 DRAYTON STREET,,,ELBA,Pneumonia,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3348972257,10027,12 patients,100%,AL,AL_PN-4,36323
605,987 DRAYTON STREET,,,ELBA,Pneumonia,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3348972257,10027,40 patients,100%,AL,AL_PN-5C,36323
606,987 DRAYTON STREET,,,ELBA,Pneumonia,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3348972257,10027,30 patients,93%,AL,AL_PN-6,36323
607,987 DRAYTON STREET,,,ELBA,Pneumonia,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3348972257,10027,23 patients,100%,AL,AL_PN-7,36323
608,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3348972257,10027,,,AL,AL_SCIP-CARD-2,36323
609,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3348972257,10027,,,AL,AL_SCIP-INF-1,36323
610,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3348972257,10027,,,AL,AL_SCIP-INF-2,36323
611,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3348972257,10027,,,AL,AL_SCIP-INF-3,36323
612,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,3348972257,10027,,,AL,AL_SCIP-INF-4,36323
613,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),3348972257,10027,,,AL,AL_SCIP-INF-6,36323
614,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,3348972257,10027,,,AL,AL_SCIP-VTE-1,36323
615,987 DRAYTON STREET,,,ELBA,Surgical Infection Prevention,COFFEE,Yes,ELBA GENERAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,3348972257,10027,,,AL,AL_SCIP-VTE-2,36323
616,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,3347493411,10029,185 patients,98%,AL,AL_AMI-1,36801
617,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3347493411,10029,290 patients,97%,AL,AL_AMI-2,36801
618,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3347493411,10029,72 patients,93%,AL,AL_AMI-3,36801
619,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3347493411,10029,122 patients,100%,AL,AL_AMI-4,36801
620,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3347493411,10029,281 patients,98%,AL,AL_AMI-5,36801
621,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3347493411,10029,0 patients,,AL,AL_AMI-7A,36801
622,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Attack,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3347493411,10029,26 patients,85%,AL,AL_AMI-8A,36801
623,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Failure,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3347493411,10029,527 patients,82%,AL,AL_HF-1,36801
624,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Failure,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3347493411,10029,570 patients,100%,AL,AL_HF-2,36801
625,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Failure,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3347493411,10029,272 patients,92%,AL,AL_HF-3,36801
626,2000 PEPPERELL PARKWAY,,,OPELIKA,Heart Failure,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3347493411,10029,101 patients,100%,AL,AL_HF-4,36801
627,2000 PEPPERELL PARKWAY,,,OPELIKA,Pneumonia,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3347493411,10029,114 patients,92%,AL,AL_PN-2,36801
628,2000 PEPPERELL PARKWAY,,,OPELIKA,Pneumonia,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3347493411,10029,129 patients,91%,AL,AL_PN-3B,36801
629,2000 PEPPERELL PARKWAY,,,OPELIKA,Pneumonia,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3347493411,10029,59 patients,100%,AL,AL_PN-4,36801
630,2000 PEPPERELL PARKWAY,,,OPELIKA,Pneumonia,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3347493411,10029,153 patients,96%,AL,AL_PN-5C,36801
631,2000 PEPPERELL PARKWAY,,,OPELIKA,Pneumonia,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3347493411,10029,115 patients,97%,AL,AL_PN-6,36801
632,2000 PEPPERELL PARKWAY,,,OPELIKA,Pneumonia,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3347493411,10029,89 patients,88%,AL,AL_PN-7,36801
633,2000 PEPPERELL PARKWAY,,,OPELIKA,Surgical Infection Prevention,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3347493411,10029,208 patients,98%,AL,AL_SCIP-CARD-2,36801
634,2000 PEPPERELL PARKWAY,,,OPELIKA,Surgical Infection Prevention,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3347493411,10029,1001 patients,99%,AL,AL_SCIP-INF-1,36801
635,2000 PEPPERELL PARKWAY,,,OPELIKA,Surgical Infection Prevention,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3347493411,10029,1016 patients,99%,AL,AL_SCIP-INF-2,36801
636,2000 PEPPERELL PARKWAY,,,OPELIKA,Surgical Infection Prevention,LEE,Yes,EAST ALABAMA MEDICAL CENTER AND SNF,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3347493411,10029,962 patients,97%,AL,AL_SCIP-INF-3,36801
